Wall time,Step,Value
1557063088.987798,6000,-307.8161315917969
1557063098.8427734,7000,-484.1027526855469
1557063137.2651649,11000,-426.1495666503906
1557063146.6267552,12000,-360.04217529296875
1557063166.1498113,14000,-361.75628662109375
1557063175.6687317,15000,-223.7252655029297
1557063185.110515,16000,-359.8185119628906
1557063204.3865247,18000,-347.97149658203125
1557063214.2461486,19000,-334.2191467285156
1557063223.574784,20000,-379.0948486328125
1557063235.626015,21000,-394.1475830078125
1557063284.6982822,25000,-525.509033203125
1557063404.2062793,34000,-654.8145141601562
1557063417.3611834,35000,-516.3014526367188
1557063442.891915,37000,-210.74099731445312
1557063482.0254962,40000,-158.93096923828125
1557063494.7281942,41000,-72.19569396972656
1557063520.7654424,43000,-24.574575424194336
1557063546.6524677,45000,-55.59843063354492
1557063559.8412993,46000,-54.09812927246094
1557063587.3390968,48000,123.62825775146484
1557063612.6982791,50000,109.45237731933594
1557063625.502329,51000,73.09797668457031
1557063664.6173315,54000,55.14704132080078
1557063677.2340617,55000,174.94036865234375
1557063690.392585,56000,131.34527587890625
1557063703.5349321,57000,0.4189402759075165
1557063717.0161886,58000,153.72564697265625
1557063756.5192442,61000,129.69137573242188
1557063770.1733544,62000,157.55438232421875
1557063797.0820718,64000,97.23419189453125
1557063823.24954,66000,148.7056427001953
1557063836.72099,67000,245.01170349121094
1557063850.838813,68000,275.0149841308594
1557063864.005811,69000,141.8065185546875
1557063904.679751,72000,324.6549377441406
1557063917.8561072,73000,319.1612548828125
1557063931.2036588,74000,403.8677062988281
1557063944.796693,75000,379.8981018066406
1557063971.0036595,77000,421.50567626953125
1557064010.7490857,80000,421.901611328125
1557064087.2011232,85000,476.7942810058594
1557064102.7101073,86000,524.3384399414062
1557064118.2085872,87000,534.4730834960938
1557064134.0807974,88000,605.0323486328125
1557064150.7694247,89000,621.9874267578125
1557064167.388584,90000,580.9790649414062
1557064246.1873896,95000,362.714599609375
1557064361.222996,103000,748.2564086914062
1557064404.576177,106000,809.30712890625
1557064419.3529313,107000,804.4443359375
1557064518.0791795,114000,681.5419921875
1557064560.2174025,117000,760.2216186523438
1557064587.2953725,119000,685.6182861328125
1557064602.2701173,120000,710.3440551757812
1557064615.286335,121000,769.0603637695312
1557064667.4066978,125000,755.58984375
1557064681.520506,126000,716.420654296875
1557064696.1416645,127000,675.7100219726562
1557064735.0098941,130000,1160.5098876953125
1557064747.7205777,131000,690.02294921875
1557064788.0865846,134000,772.94677734375
1557064838.5363493,138000,593.052001953125
1557064862.6867077,140000,812.282958984375
1557064887.850682,142000,709.40185546875
1557064900.8562062,143000,811.3270874023438
1557064912.788585,144000,773.3915405273438
1557064925.1833913,145000,751.61572265625
1557064975.4073882,149000,1122.5513916015625
1557064999.8205523,151000,751.6663818359375
1557065039.6489692,154000,806.1394653320312
1557065051.9284031,155000,866.56396484375
1557065065.2594504,156000,941.44970703125
1557065088.7920482,158000,824.5982055664062
1557065100.493243,159000,848.4840698242188
1557065113.067326,160000,841.6876831054688
1557065151.2024677,163000,1015.6831665039062
1557065175.944527,165000,974.6219482421875
1557065188.1679733,166000,1065.5567626953125
1557065211.197045,168000,1475.821044921875
1557065223.2829528,169000,1191.8624267578125
1557065260.6993577,172000,948.353759765625
1557065323.7588487,177000,1699.770263671875
1557065335.5879512,178000,385.6281433105469
1557065348.1934817,179000,1329.7493896484375
1557065374.1818871,181000,1380.745849609375
1557065385.760081,182000,1072.6795654296875
1557065409.254738,184000,897.8634643554688
1557065433.9897907,186000,1443.2147216796875
1557065446.5166647,187000,1222.1258544921875
1557065458.0552845,188000,1198.8524169921875
1557065470.4947689,189000,924.4515380859375
1557065496.1462326,191000,1051.860107421875
1557065508.664848,192000,1269.2982177734375
1557065592.8887873,199000,1239.78515625
1557065639.8985655,203000,1225.44091796875
1557065685.5808747,207000,1141.2620849609375
1557065696.5121171,208000,1120.5986328125
1557065708.673852,209000,1132.3885498046875
1557065756.317287,213000,1201.84765625
1557065791.3123965,216000,1152.0462646484375
1557065826.939171,219000,1144.3980712890625
1557065837.6985703,220000,1183.2802734375
1557065871.4777894,223000,1786.12646484375
1557065882.2109592,224000,1637.23046875
1557065906.9006622,226000,1110.37451171875
1557065918.9635031,227000,1171.898681640625
1557065929.7771852,228000,1019.4153442382812
1557065952.5944893,230000,91.09884643554688
1557065964.1572652,231000,1124.86181640625
1557065987.941758,233000,1045.5687255859375
1557065999.5325093,234000,1256.94921875
1557066011.2690845,235000,989.4688720703125
1557066046.8956957,238000,1123.97314453125
1557066080.3739831,241000,1129.05224609375
1557066135.1204467,246000,1367.815185546875
1557066158.27062,248000,2038.386474609375
1557066183.0120904,250000,2090.0400390625
1557066193.8715174,251000,2017.4822998046875
1557066253.829055,256000,1085.3651123046875
1557066287.2951398,259000,1277.0703125
1557066299.2547286,260000,1895.3587646484375
1557066310.299996,261000,1589.477294921875
1557066323.0558052,262000,1097.795654296875
1557066345.6415355,264000,1426.3585205078125
1557066392.05922,268000,1094.8048095703125
1557066415.5947573,270000,2629.11376953125
1557066438.9003599,272000,1115.1312255859375
1557066461.3119495,274000,1236.229736328125
1557066518.5317018,279000,1254.5025634765625
1557066541.246138,281000,1490.3397216796875
1557066589.4744582,285000,2554.04931640625
1557066646.6877258,290000,2748.920654296875
1557066670.0254543,292000,2710.800048828125
1557066681.385289,293000,1244.3760986328125
1557066714.058962,296000,1063.406005859375
1557066738.3841696,298000,1848.9010009765625
1557066750.7087588,299000,1492.9957275390625
1557066761.9922135,300000,1200.33935546875
1557066785.190495,302000,2903.432861328125
1557066797.3687196,303000,2986.06591796875
1557066809.104773,304000,2971.984375
1557066857.1838517,308000,3049.411376953125
1557066868.3048072,309000,2539.278564453125
1557066890.8026645,311000,2606.606689453125
1557066925.8835053,314000,1491.031982421875
1557066972.3575704,318000,2080.733154296875
1557066983.003478,319000,1090.5728759765625
1557066993.727826,320000,1234.12255859375
1557067004.3095462,321000,1255.471435546875
1557067028.2858179,323000,2677.368408203125
1557067063.3570275,326000,1038.4853515625
1557067075.6410468,327000,1141.0142822265625
1557067086.6634507,328000,2922.084228515625
1557067120.5584893,331000,3337.69873046875
1557067130.8409739,332000,3034.914306640625
1557067152.2805462,334000,3157.069091796875
1557067222.3366587,340000,2558.373779296875
1557067247.1294098,342000,2868.54443359375
1557067282.5525503,345000,3429.90869140625
1557067293.4300294,346000,3302.600341796875
1557067316.4435034,348000,3079.6298828125
1557067328.610401,349000,3000.62060546875
1557067384.9638124,354000,2992.6875
1557067396.3505635,355000,3185.172119140625
1557067420.0271778,357000,3360.1796875
1557067443.115474,359000,3269.0087890625
1557067454.9345336,360000,3483.0859375
1557067466.6765246,361000,3192.09765625
1557067500.6118462,364000,3226.790283203125
1557067512.4003134,365000,1554.557861328125
1557067546.9435894,368000,200.33416748046875
1557067558.9532993,369000,1805.576416015625
1557067581.3866525,371000,1539.86181640625
1557067592.5282025,372000,3155.55908203125
1557067616.0705123,374000,2954.990478515625
1557067661.0692313,378000,1030.4945068359375
1557067673.7960498,379000,3108.12890625
1557067686.0841663,380000,2313.629638671875
1557067708.3023741,382000,3516.91845703125
1557067719.89817,383000,3174.786865234375
1557067755.1140134,386000,2691.57080078125
1557067766.2059321,387000,3003.29296875
1557067778.154219,388000,2794.101806640625
1557067790.5086849,389000,1057.34228515625
1557067812.448119,391000,1060.7698974609375
1557067823.8856363,392000,2959.733642578125
1557067835.2401564,393000,1861.0894775390625
1557067846.922114,394000,2987.968505859375
1557067954.1849554,403000,2500.548583984375
1557067966.0456824,404000,1268.7303466796875
1557067990.2589383,406000,779.3740844726562
1557068023.9919798,409000,3715.092041015625
1557068101.6755233,416000,1127.3939208984375
1557068113.1592453,417000,3693.005615234375
1557068161.5117083,421000,2074.7412109375
1557068172.8611195,422000,2306.10693359375
1557068185.1315293,423000,3496.369384765625
1557068206.8833468,425000,1163.4765625
1557068229.7438996,427000,3489.524169921875
1557068278.398389,431000,3927.045654296875
1557068382.2937908,440000,3972.814697265625
1557068393.6787214,441000,3532.022705078125
1557068405.5462925,442000,3867.165771484375
1557068417.7364454,443000,3956.634033203125
1557068441.4720511,445000,3766.826904296875
1557068452.1174347,446000,1830.4970703125
1557068488.0718987,449000,3949.703125
1557068523.5829096,452000,3614.285400390625
1557068603.230751,459000,3843.107666015625
1557068614.2523777,460000,3230.768310546875
1557068625.3337958,461000,3954.37841796875
1557068636.1912582,462000,1061.7203369140625
1557068657.9563937,464000,3852.566162109375
1557068669.9364347,465000,3591.662109375
1557068682.1310687,466000,3763.351318359375
1557068704.503263,468000,3878.617431640625
1557068715.5683513,469000,3739.625244140625
1557068726.498514,470000,3903.434326171875
1557068750.470648,472000,3792.859375
1557068773.7356446,474000,3955.95361328125
1557068784.583096,475000,3269.005615234375
1557068830.7300823,479000,4083.968505859375
1557068909.9916291,486000,2498.281982421875
1557068943.1812377,489000,3497.05908203125
1557068955.3191621,490000,3873.141357421875
1557068978.9584496,492000,3983.080322265625
1557069001.4058127,494000,4339.89306640625
1557069033.9777102,497000,862.8145141601562
1557069161.8478396,508000,1773.3115234375
1557069197.8740435,511000,3985.312744140625
