Wall time,Step,Value
1558420935.622566,173,2.6029467582702637
1558420936.1283257,564,1.5893957614898682
1558420936.3980825,745,6.4073615074157715
1558420937.0151353,1246,7.616522789001465
1558420937.091119,1304,1.4419963359832764
1558420937.2038815,1395,1.7977564334869385
1558420937.5226483,1649,2.2367560863494873
1558420937.6326232,1738,2.96990966796875
1558420938.2478287,2223,3.9502694606781006
1558420938.3511016,2305,1.2748565673828125
1558420939.0785596,2896,1.3915197849273682
1558420939.398926,3145,12.413683891296387
1558420939.511995,3235,2.9143826961517334
1558420939.5514324,3264,2.7737436294555664
1558420939.8247936,3479,4.637929916381836
1558420940.4116647,3874,1.858892560005188
1558420940.926631,4263,1.8753124475479126
1558420941.3588524,4594,2.3372673988342285
1558420941.550971,4740,3.139070510864258
1558420941.66456,4828,1.2994798421859741
1558420942.0370116,5100,5.168819427490234
1558420942.0809166,5129,3.1261720657348633
1558420942.488893,5431,3.4277896881103516
1558420942.6996872,5588,1.7063202857971191
1558420942.7878237,5650,4.124514579772949
1558420942.8258991,5678,2.298199415206909
1558420942.9874928,5800,4.897373199462891
1558420943.3196425,6042,2.427807569503784
1558420943.6296124,6275,3.1210596561431885
1558420943.671392,6304,2.880383253097534
1558420943.895234,6469,10.846494674682617
1558420944.342254,6802,2.393782138824463
1558420944.5906212,6985,3.9444284439086914
1558420944.7926445,7134,0.7491191029548645
1558420945.4028661,7591,0.9222978949546814
1558420945.6367447,7766,3.64482045173645
1558420945.838594,7914,2.8665361404418945
1558420946.12071,8116,4.096133232116699
1558420946.290633,8235,2.4474716186523438
1558420946.3661902,8291,0.3324418365955353
1558420947.1449547,8854,3.2869553565979004
1558420947.3458402,8994,3.9129114151000977
1558420947.3875823,9024,4.247765064239502
1558420947.591535,9172,2.4043943881988525
1558420947.7867072,9318,4.2267255783081055
1558420947.865569,9377,2.540170192718506
1558420948.2061665,9620,1.3864994049072266
1558420948.2636793,9649,2.711967945098877
1558420948.814655,9976,1.9898213148117065
1558420949.6813154,10068,-8.134706497192383
1558420950.4000735,10143,-11.479179382324219
1558420951.9537783,10308,-13.924092292785645
1558420952.3537726,10352,-15.025744438171387
1558420953.4023042,10462,-13.72752571105957
1558420972.9331036,12288,74.40182495117188
1558420973.689857,12357,73.13159942626953
1558420980.356706,12929,71.37554931640625
1558420988.0966787,13579,71.3934326171875
1558420989.8643928,13727,70.51033782958984
1558420990.5228739,13783,88.33325958251953
1558420996.9022286,14334,82.91018676757812
1558421009.6102712,15429,73.10459899902344
1558421013.6818523,15783,-9.267167091369629
1558421014.885292,15888,-10.621661186218262
1558421015.2921526,15924,-4.335748195648193
1558421019.194487,16265,-9.525673866271973
1558421025.9012485,16850,-9.570425033569336
1558421026.689259,16919,-7.322770595550537
1558421034.0808816,17560,-6.501834869384766
1558421034.8254259,17626,-6.3129377365112305
1558421035.9986036,17730,-4.853257179260254
1558421039.0901043,18004,-9.130459785461426
1558421040.4321609,18124,-4.696289539337158
1558421040.565786,18136,-5.430752754211426
1558421040.7767627,18155,-5.408426284790039
1558421041.1811419,18191,-5.372902870178223
1558421041.531068,18221,-5.4603071212768555
1558421042.2114847,18281,-5.3468523025512695
1558421043.3112187,18379,5.033191680908203
1558421046.287224,18649,6.542112350463867
1558421048.3725576,18837,2.916292905807495
1558421051.7125955,19142,-3.840831995010376
1558421053.087323,19267,-7.217214584350586
1558421055.6951745,19503,-22.20929527282715
1558421057.35742,19653,-20.496829986572266
1558421058.1452665,19724,-15.039400100708008
1558421061.9673033,20068,-10.074018478393555
1558421062.7431855,20138,-18.462522506713867
1558421069.5671117,20751,-12.549553871154785
1558421075.6298716,21299,-9.768067359924316
1558421079.4801602,21645,-9.003721237182617
1558421083.3444943,21990,-13.795158386230469
1558421084.881348,22128,-15.283014297485352
1558421094.0004976,22951,-8.66667366027832
1558421099.2610302,23422,-11.320710182189941
1558421100.0079138,23489,-7.9150190353393555
1558421101.5276933,23624,-8.621223449707031
