Wall time,Step,Value
1559049097.7800004,124,-5.243651390075684
1559049098.0230005,391,-5.05601167678833
1559049098.1680005,514,-10.191442489624023
1559049098.4660003,859,-6.297227382659912
1559049098.5010004,924,0.024665461853146553
1559049098.5800004,1002,-5.248538970947266
1559049098.6040006,1042,-9.150459289550781
1559049098.7140005,1195,-0.4734480082988739
1559049098.9240005,1410,-2.4645702838897705
1559049099.5790005,2215,2.950287342071533
1559049099.6720004,2314,-5.1585211753845215
1559049099.8720005,2600,6.219289302825928
1559049100.9410005,3713,30.66178321838379
1559049101.3880005,4385,-24.126914978027344
1559049101.5800004,4619,63.263336181640625
1559049101.6090004,4667,8.410470008850098
1559049101.9150007,5139,-5.637437343597412
1559049102.9980004,6368,5.0180134773254395
1559049103.6830006,7184,20.730289459228516
1559049103.9950006,7623,21.352476119995117
1559049104.2410004,7981,184.8124237060547
1559049104.3890004,8261,32.97890853881836
1559049105.3140004,9628,308.5251159667969
1559049105.4800005,9833,43.38407516479492
1559049106.2910006,10779,172.690185546875
1559049106.7420003,11443,76.22997283935547
1559049106.9860003,11695,122.06401062011719
1559049107.0430005,11775,92.54314422607422
1559049107.3950005,12188,142.05064392089844
1559049108.0320005,13055,-5.316349506378174
1559049108.6420004,13759,1.5456844568252563
1559049108.6910005,13841,99.91388702392578
1559049109.0040004,14271,87.07996368408203
1559049109.8800006,15519,134.47872924804688
1559049110.4740005,16078,155.42164611816406
1559049110.8700004,16628,169.4226531982422
1559049111.0110006,16896,85.23455810546875
1559049111.8120005,17953,72.34757232666016
1559049112.1080005,18393,61.585079193115234
1559049112.5460005,18871,199.7457275390625
1559049113.0540004,19591,211.73541259765625
1559049113.3110006,19859,46.19352722167969
1559049113.4160006,20043,99.63253021240234
1559049114.5660005,21637,53.537418365478516
1559049115.0360005,22129,121.7808609008789
1559049115.0690005,22196,109.04141998291016
1559049115.3980005,22637,46.48560333251953
1559049115.7230005,23142,72.716552734375
1559049115.9160006,23340,75.48856353759766
1559049116.4540005,24155,10.85113525390625
1559049116.5800004,24255,131.0186309814453
1559049116.8220003,24610,1.4626346826553345
1559049117.1860003,24970,186.12176513671875
1559049117.7530005,25762,116.00077056884766
1559049118.1710005,26420,173.04150390625
1559049119.6150005,28464,22.46409034729004
1559049120.0060003,29071,4.8544921875
1559049120.9130003,30182,31.31100845336914
1559049121.2070005,30503,68.74861907958984
1559049129.7180004,41799,192.13792419433594
1559049129.8780005,42012,79.22084045410156
1559049130.2060003,42316,99.24169158935547
1559049131.3310006,43986,378.30169677734375
1559049133.3890004,46527,258.4348449707031
1559049133.7250004,47063,423.5526123046875
1559049133.7940004,47189,217.31983947753906
1559049134.2690005,47796,155.69940185546875
1559049135.6220005,49567,116.94706726074219
1559049137.1320004,51758,270.1096496582031
1559049137.6020005,52623,554.04150390625
1559049138.1650004,53066,327.1676025390625
1559049139.7120006,55364,278.5272521972656
1559049144.7740004,62166,266.7620849609375
1559049144.9270005,62457,283.6235046386719
1559049150.9710007,70687,102.36165618896484
1559049152.7530005,73123,280.9189758300781
1559049153.3860004,73658,327.9259338378906
1559049154.4440005,75480,836.7096557617188
1559049158.2450004,80202,871.3287353515625
1559049160.2580004,82852,429.87646484375
1559049160.8290005,83858,621.2581787109375
1559049162.1780005,85529,940.7857666015625
1559049165.2680006,89165,377.76190185546875
1559049166.4300003,90637,758.2447509765625
1559049168.6270006,93431,482.98638916015625
1559049169.5350006,94670,306.3838195800781
1559049171.0470006,96416,242.84397888183594
1559049171.5470006,97238,299.50238037109375
1559049173.3580003,99373,374.3213195800781
1559049173.6020005,99820,449.4441223144531
1559049173.7230005,100025,290.0090026855469
1559049174.1260004,100464,319.68511962890625
1559049174.3750005,100900,313.04888916015625
1559049174.5300004,101150,380.4949035644531
1559049175.4350007,102230,400.3890380859375
1559049175.5810006,102499,406.9505920410156
1559049178.6460004,106093,389.62255859375
1559049179.7450004,107521,401.8531799316406
1559049180.3600006,108094,354.9538879394531
1559049181.2510006,109284,437.85723876953125
1559049182.8480005,111425,996.0869750976562
1559049183.8130004,112895,959.393310546875
1559049188.0100005,117843,359.8775329589844
1559049191.4650004,122604,992.1255493164062
1559049191.6360004,122807,363.96966552734375
1559049192.4080005,123341,376.1204528808594
1559049193.2890005,124821,1000.7388916015625
1559049193.5930004,125303,558.2359008789062
1559049194.5080006,125997,422.7276611328125
1559049200.8620005,134027,339.1796569824219
1559049201.4160006,134706,339.8401794433594
1559049202.3640006,136296,1068.095703125
1559049203.7360005,137822,428.7664794921875
1559049204.9300003,139336,424.0865478515625
1559049205.7910006,140539,407.8816833496094
1559049206.1880004,140849,430.77276611328125
1559049206.7280004,141693,316.7623291015625
1559049208.1560006,143390,554.4824829101562
1559049211.4260004,147240,308.4339294433594
1559049212.0600004,148180,103.70770263671875
1559049212.8130004,148907,373.9721984863281
1559049214.8270006,151231,378.34832763671875
1559049215.6030006,152237,415.3698425292969
1559049216.2570004,152953,325.7364807128906
1559049216.4180005,153219,416.4746398925781
1559049216.5800004,153465,391.8973388671875
1559049220.6340003,158081,442.25537109375
1559049223.9990005,162618,1049.7529296875
1559049225.3550005,164618,1071.598876953125
1559049226.0860004,164825,355.2879333496094
1559049228.6280005,168735,998.0588989257812
1559049230.9320004,171385,432.58648681640625
1559049233.6050005,174631,396.6947021484375
