Wall time,Step,Value
1557735963.9380004,1508,-41.26954650878906
1557735965.0980003,3424,-40.030982971191406
1557735965.2480006,3672,-31.167333602905273
1557735965.7680006,4577,-25.83999252319336
1557735966.5180004,5799,-22.51776695251465
1557735966.6680005,6054,-45.27705001831055
1557735967.6580005,7703,-39.06848907470703
1557735970.7140005,12749,-38.66559982299805
1557735970.8440006,13002,-22.915571212768555
1557735971.3140004,13771,-42.993804931640625
1557735972.0960004,15111,-40.217918395996094
1557735974.4220004,18966,-43.20326232910156
1557735974.6520004,19376,-24.568069458007812
1557735975.7020004,21137,-26.0614070892334
1557735975.9320004,21544,-50.16096878051758
1557735976.2620003,22117,-22.075342178344727
1557735976.5720005,22600,-35.140254974365234
1557735978.3550005,25523,-38.41756057739258
1557735978.4650004,25707,-36.45248031616211
1557735978.8550005,26372,-33.32292175292969
1557735980.3630006,28841,-33.42878723144531
1557735981.3930004,30552,-29.454730987548828
1557735984.2490005,35271,-33.07728576660156
1557735984.2890005,35351,-21.459396362304688
1557735985.4240005,37177,-52.602020263671875
1557735985.5730004,37412,-6.294631004333496
1557735986.4230006,38834,-27.78117561340332
1557735986.6030006,39119,186.35086059570312
1557735986.6730003,39213,-29.843795776367188
1557735987.2030005,40118,-38.218727111816406
1557735988.2830005,41951,-38.43894958496094
1557735991.0710006,46357,-10.520087242126465
1557735992.8330004,49115,-19.017915725708008
1557735994.0960004,51176,-41.750823974609375
1557735994.6970005,52162,61.69125747680664
1557735994.7400005,52248,-21.392269134521484
1557735997.1340003,56189,0.23086611926555634
1557735998.1560006,57827,31.14422607421875
1557735998.8000004,58909,-8.224767684936523
1557735998.9900005,59181,-36.14857482910156
1557735999.2000005,59563,32.8631591796875
1557735999.4000006,59841,238.24407958984375
1557736000.3010004,61317,24.393415451049805
1557736001.0450006,62540,6.037481307983398
1557736005.4770005,69391,327.8301696777344
1557736006.4000006,70911,-4.3057756423950195
1557736007.1720004,72113,-20.910614013671875
1557736009.8830006,76290,302.8180847167969
1557736010.2330005,76784,-4.699650287628174
1557736011.4750006,78720,62.35797119140625
1557736011.9050004,79403,279.1179504394531
1557736012.1450005,79785,48.35932540893555
1557736013.9960005,82752,22.589801788330078
1557736014.2660003,83236,56.5102653503418
1557736014.8860004,84255,285.9207763671875
1557736015.1060004,84543,261.1556091308594
1557736016.4160006,86653,15.310626029968262
1557736017.1180003,87832,65.35792541503906
1557736017.2580004,88008,26.689729690551758
1557736019.8380003,92232,224.85789489746094
1557736020.3580003,93077,373.2008972167969
1557736030.1500003,108754,328.9455261230469
1557736030.3500004,109029,195.25662231445312
1557736035.6390007,117002,262.8349914550781
1557736036.0090005,117485,190.18350219726562
1557736038.3320005,121108,373.6971435546875
1557736039.7040005,123194,229.7232208251953
1557736039.7830005,123326,21.830472946166992
1557736040.4430006,124372,347.71112060546875
1557736040.6230006,124600,348.2799377441406
1557736041.1730003,125452,297.0852966308594
1557736043.4230006,128841,309.16387939453125
1557736043.7870007,129425,287.1113586425781
1557736044.8440006,131146,280.8185119628906
1557736051.4680004,141958,561.7938232421875
1557736051.8510005,142538,356.074951171875
1557736052.5710006,143654,24.19109344482422
1557736053.3810005,144982,236.138916015625
1557736053.9860003,145953,360.8214111328125
1557736055.2060003,147882,269.9759521484375
1557736055.9860003,149140,18.488142013549805
1557736056.6260004,150166,93.86922454833984
1557736063.5260005,161389,305.9021301269531
1557736064.1460004,162396,287.2711486816406
1557736064.2760005,162591,296.64947509765625
1557736066.7360005,166572,389.0596923828125
1557736068.8770003,169948,41.53739547729492
1557736070.7940004,172811,288.31671142578125
1557736076.6750007,181775,327.4365539550781
1557736078.6350005,184929,258.5718994140625
1557736078.8850005,185360,201.42556762695312
1557736081.7140005,189943,114.74895477294922
1557736082.3940003,191067,218.3770751953125
1557736083.3210003,192501,57.38340377807617
1557736086.3350005,197417,248.92059326171875
1557736086.6850004,197954,193.89950561523438
1557736088.1850004,200296,265.5158996582031
1557736088.6550007,201119,436.9076232910156
1557736089.1750007,201869,320.8594970703125
1557736089.2850006,202058,60.278472900390625
1557736096.7470007,213486,236.80068969726562
1557736097.4860003,214701,336.61627197265625
1557736097.5790005,214858,264.20697021484375
1557736100.5060003,219438,61.33428955078125
1557736101.9930005,221702,317.8081359863281
1557736103.3130004,223841,314.32855224609375
1557736107.6230006,230603,228.71649169921875
1557736108.7230005,232329,143.54928588867188
1557736109.8830006,234101,372.4457092285156
1557736110.7930005,235487,279.5126037597656
1557736115.4830005,242413,391.8883972167969
1557736116.1330004,243385,370.3451232910156
1557736119.4650004,248413,222.3143768310547
1557736121.4430006,251574,408.1185302734375
1557736121.5630007,251724,249.07553100585938
1557736123.3990006,254679,230.9001007080078
1557736123.9090004,255535,333.9217834472656
1557736126.2390006,259028,265.7554931640625
1557736130.7860005,266183,514.1492309570312
1557736131.8600006,267800,239.43063354492188
1557736134.3360004,271681,267.67529296875
1557736136.1360004,274592,270.896484375
1557736137.5060003,276706,157.27423095703125
1557736138.2860005,277985,58.67127990722656
1557736138.7160006,278650,558.5601196289062
1557736139.0960004,279321,274.7171630859375
1557736140.0180004,280758,301.79986572265625
1557736141.3680005,282928,432.9059143066406
1557736143.3480005,286102,203.9138641357422
1557736143.5780003,286449,246.2722625732422
1557736144.0280006,287227,100.21036529541016
1557736145.0690005,288892,248.94256591796875
1557736145.1490004,289025,260.1791687011719
1557736147.4890006,292781,349.7397155761719
1557736149.0590005,295170,241.29156494140625
1557736149.7890005,296385,91.81741333007812
1557736150.8090005,297966,117.101318359375
1557736151.9490004,299862,262.6381530761719
1557736152.9690003,301442,170.4747772216797
1557736155.4390006,305431,159.55804443359375
1557736157.3220003,308449,629.0437622070312
1557736157.6820004,308950,250.29100036621094
1557736158.6840005,310533,101.70293426513672
1557736160.2750006,312998,234.51904296875
1557736160.7060003,313590,67.6681900024414
1557736161.7940004,315215,319.8375549316406
1557736161.9940004,315569,281.32977294921875
1557736167.2270005,323623,412.0585021972656
1557736169.4600005,326879,137.96360778808594
1557736170.5600004,328616,252.4737091064453
1557736171.0400004,329313,237.23098754882812
1557736173.4440005,332930,240.75892639160156
1557736174.7440004,334985,274.08270263671875
1557736174.9640005,335333,310.7460021972656
1557736177.2180004,338870,238.6844940185547
1557736177.6280005,339477,250.84866333007812
1557736178.3880005,340671,176.9973602294922
1557736180.0980003,343255,263.6617431640625
1557736180.7780004,344311,252.4503936767578
1557736183.2100003,348075,250.86495971679688
1557736184.4300003,350055,182.97352600097656
1557736184.9000006,350816,171.02430725097656
1557736185.0200005,351033,309.5109558105469
1557736185.8400006,352358,298.0780944824219
1557736186.2700005,352974,268.235595703125
1557736187.0500004,354252,265.3096923828125
1557736188.8500004,357104,76.99285888671875
1557736192.2650003,362436,236.40802001953125
1557736192.7150006,363125,282.98419189453125
1557736193.6690004,364539,362.98321533203125
1557736194.8090005,366043,203.81341552734375
1557736196.9460003,369436,255.2335662841797
1557736197.4360006,370184,323.2730407714844
1557736198.2780004,371403,182.72035217285156
1557736199.1130004,372597,210.0542755126953
1557736199.7230005,373526,342.92657470703125
1557736201.8430007,376735,197.17933654785156
1557736202.3630006,377484,241.12356567382812
1557736202.4430006,377619,248.0941925048828
1557736202.6330004,377918,194.6260528564453
1557736202.8530004,378306,272.08038330078125
1557736204.1630006,380225,244.201904296875
1557736204.4530005,380678,318.4518127441406
1557736204.8930004,381378,194.58697509765625
1557736206.7130005,384240,305.2503356933594
1557736207.6030006,385629,259.161376953125
1557736208.0930004,386437,82.5362777709961
1557736208.7430005,387361,269.5450744628906
1557736209.3130004,388131,343.36553955078125
1557736210.8030007,390372,291.5327453613281
1557736214.4430006,396011,245.0333709716797
1557736215.3630006,397452,360.78857421875
1557736219.0430005,403183,283.5467834472656
1557736219.1530004,403366,288.09893798828125
1557736219.3030007,403619,266.156005859375
1557736223.9760005,410281,370.17620849609375
1557736224.7210004,411394,203.04348754882812
1557736225.8790007,413233,328.2978515625
1557736226.0990007,413538,245.14801025390625
1557736226.4990005,414121,172.7575225830078
1557736229.3990006,418576,243.119384765625
1557736229.4690003,418686,208.42254638671875
1557736230.8990006,420922,305.1810302734375
1557736231.1190007,421299,146.85885620117188
1557736231.6290004,422092,317.7251892089844
1557736233.2730005,424558,233.51571655273438
1557736234.0840006,425694,309.9427490234375
1557736235.0170004,427135,206.70716857910156
1557736237.0970004,430239,265.1719665527344
1557736237.4670005,430820,239.5333251953125
1557736237.6510005,431137,347.24810791015625
1557736240.4920006,435561,346.1092224121094
1557736243.2420003,439863,441.9330749511719
1557736243.9820004,440989,220.46591186523438
1557736245.9320004,444091,70.36841583251953
1557736246.7120006,445223,413.9141540527344
1557736249.6120005,449584,516.6613159179688
1557736252.1930006,453438,209.4464874267578
1557736253.0150006,454642,180.2469024658203
1557736253.4050004,455266,255.38970947265625
1557736254.8780005,457597,259.2724914550781
1557736255.6410005,458700,245.00213623046875
1557736257.2330005,461067,253.72723388671875
1557736258.5230005,463145,231.20828247070312
1557736258.8730004,463672,231.99525451660156
1557736260.3830006,466012,284.961669921875
1557736264.2370005,472113,362.6745910644531
1557736264.3470006,472281,281.0317687988281
1557736264.4370005,472434,269.9100341796875
1557736267.8470006,477916,246.64169311523438
1557736272.7190006,485682,409.41375732421875
1557736273.7510006,487315,290.7508850097656
1557736274.5910006,488627,219.03981018066406
1557736275.3330004,489816,360.1967468261719
1557736277.6230006,493230,205.59153747558594
1557736277.8830006,493601,274.3304138183594
1557736283.1520004,501851,428.29541015625
1557736283.9540005,503052,203.14772033691406
1557736286.5040004,507155,265.563232421875
1557736288.2220004,509588,298.2027893066406
1557736289.8520005,512096,250.20213317871094
1557736290.1320004,512528,224.40341186523438
1557736290.8720005,513733,233.04830932617188
1557736291.1320004,514123,243.35525512695312
1557736293.5930004,518044,302.04248046875
1557736293.9630005,518646,245.69244384765625
1557736296.9850004,523526,346.3319091796875
1557736299.4750006,527221,151.32363891601562
1557736300.8730004,529374,266.7539978027344
1557736302.4430006,531916,188.57260131835938
1557736302.9530005,532698,209.1826629638672
1557736304.6930006,535290,334.77227783203125
1557736306.6330004,538416,354.8359069824219
1557736306.7430005,538591,280.224609375
1557736310.0350006,543889,187.52276611328125
1557736310.9070005,545287,258.6043395996094
1557736311.1710005,545727,250.32240295410156
1557736311.2710006,545853,230.4380645751953
1557736311.3910005,546069,233.05392456054688
1557736311.4510007,546168,194.07522583007812
1557736313.8310006,549872,67.29287719726562
1557736317.1400006,555178,224.7737579345703
1557736319.4050004,558677,246.357177734375
1557736321.0650005,561303,381.5304870605469
1557736323.9880004,565910,257.4792175292969
1557736326.7410004,570361,295.0466003417969
1557736327.2910006,571196,278.83953857421875
1557736329.4710007,574582,193.51412963867188
1557736331.4950006,577687,396.7588195800781
1557736331.7150006,578047,322.8393859863281
1557736332.3250005,579015,288.4078063964844
1557736332.8950005,579903,194.78921508789062
1557736334.4750006,582427,240.63204956054688
1557736335.9660003,584803,248.46751403808594
1557736337.3660004,586962,270.6504211425781
1557736337.6260004,587402,196.27438354492188
1557736340.0360005,591147,301.927490234375
1557736340.5560005,591941,262.7215270996094
1557736342.5360005,594974,271.5738525390625
1557736344.3760004,597615,232.23211669921875
1557736346.3900003,600737,302.33953857421875
1557736348.2760005,603486,248.08253479003906
1557736348.9080005,604330,236.03858947753906
1557736349.1950006,604799,140.3006591796875
1557736350.1370006,606140,392.5079650878906
1557736352.0740004,609015,328.5242004394531
1557736353.5040004,611273,275.55517578125
1557736354.9090004,613492,210.3402557373047
1557736361.3090005,623598,301.38690185546875
1557736361.8920004,624517,288.075927734375
1557736363.0820005,626511,163.13841247558594
1557736363.4820004,627057,424.2330322265625
1557736366.7540004,632314,281.0754699707031
1557736367.7740004,633906,255.17308044433594
1557736369.2040005,636274,202.7709503173828
1557736369.7440004,637146,207.49017333984375
1557736371.6940005,640246,438.5309753417969
1557736372.3140004,641277,261.20123291015625
1557736372.4940004,641568,252.53428649902344
1557736373.4940004,643179,290.7966613769531
1557736373.9050004,643802,329.8867492675781
1557736377.2410004,649004,258.1073913574219
1557736377.6750007,649698,298.1324768066406
1557736378.2650003,650596,219.74932861328125
1557736384.3820004,660073,568.9603271484375
1557736385.1040006,661136,337.135009765625
1557736385.6660004,662019,239.20254516601562
1557736387.0980003,664281,243.40943908691406
1557736388.0300004,665782,255.45950317382812
1557736388.7010005,666863,219.55886840820312
1557736391.0670006,670547,231.02723693847656
1557736392.5380003,672869,271.9869384765625
1557736393.4580004,674340,260.90240478515625
1557736393.5580003,674493,262.04803466796875
1557736395.3780005,677463,198.217529296875
1557736396.5580003,679293,310.90509033203125
1557736396.8980005,679774,242.57493591308594
1557736402.3500004,688439,310.1312255859375
1557736402.7700005,689101,289.5162353515625
1557736402.9000006,689251,258.4522705078125
1557736403.8400006,690720,275.6894226074219
1557736412.0810006,702890,294.62127685546875
1557736413.0710006,704484,275.86590576171875
1557736413.2110007,704611,238.7758026123047
1557736413.3910005,704903,272.2950439453125
1557736413.5410004,705162,231.6145477294922
1557736413.8610005,705615,276.0592956542969
