Wall time,Step,Value
1573757012.5309467,761,-484.4224853515625
1573757016.5289135,2961,-425.74139404296875
1573757017.3781793,3618,-365.84442138671875
1573757024.6331604,5701,-521.1149291992188
1573757026.6711345,6039,-443.6422119140625
1573757029.7750354,6558,-610.8177490234375
1573757035.4785368,7538,-386.3366394042969
1573757037.78767,7936,-502.32745361328125
1573757048.5893967,9772,-539.3382568359375
1573757050.3249404,10070,-299.0933532714844
1573757067.0910685,12884,-410.6746826171875
1573757075.087802,14206,-690.9730224609375
1573757077.56305,14630,-411.26873779296875
1573757090.1634228,16810,-468.2247619628906
1573757100.51427,18574,-476.4316711425781
1573757111.200202,20300,-563.4412231445312
1573757112.771232,20518,-487.8179626464844
1573757119.815312,21470,-955.6090087890625
1573757129.6302047,22810,-701.5306396484375
1573757134.1043556,23419,-599.4776611328125
1573757135.758958,23645,-483.31982421875
1573757136.509766,23748,-535.63427734375
1573757140.5506358,24297,-680.3209228515625
1573757154.0839086,26157,-115.03912353515625
1573757163.8971684,27525,-104.3125
1573757167.2371652,27996,-165.39398193359375
1573757171.9618828,28635,-34.560977935791016
1573757189.639127,30989,-4.545526504516602
1573757227.85292,34926,-388.89288330078125
1573757233.6177695,35703,-171.88755798339844
1573757277.0470977,40097,-177.04571533203125
1573757310.9771435,43520,-136.5748291015625
1573757331.4906747,45520,-112.03170776367188
1573757412.3829818,54338,-59.92769241333008
1573757451.6131723,58950,-116.8218765258789
1573757469.2821743,60836,134.5614471435547
1573757477.4228508,61761,-122.62853240966797
1573757490.6248162,63486,-104.51319885253906
1573757540.4567094,69235,-97.30584716796875
1573757575.5975544,73429,-66.77235412597656
1573757597.4620223,76154,-92.96151733398438
1573757656.7564907,83214,156.5958251953125
1573757674.7196455,85142,204.39553833007812
1573757734.8664188,91860,-44.4997673034668
1573757911.7051604,112683,-133.2584991455078
1573757917.0161831,113260,194.1929168701172
1573757978.4762578,120463,-168.63185119628906
1573757981.9509165,120915,229.18528747558594
1573757983.9119682,121168,215.00613403320312
1573757997.5295906,122766,151.23048400878906
1573758055.0804336,129568,163.5700225830078
1573758064.5353682,130728,132.37835693359375
1573758070.3996565,131371,132.91026306152344
1573758095.1491206,134431,-45.375640869140625
1573758131.9808197,139183,1.8582379817962646
1573758136.0077682,139699,196.00027465820312
1573758180.4366632,145318,-127.46280670166016
1573758184.961063,145910,257.811767578125
1573758199.6044545,147800,106.311767578125
1573758212.8096046,149481,99.94080352783203
1573758215.92478,149893,163.9474334716797
1573758222.0612614,150695,182.8393096923828
1573758236.3623972,152498,160.97462463378906
1573758244.8483243,153613,158.39019775390625
1573758261.4540012,155773,182.2874298095703
1573758273.6973684,157341,129.9796600341797
1573758291.4205148,159630,-107.85753631591797
1573758303.9841468,161245,180.32984924316406
1573758308.096521,161772,142.17596435546875
1573758316.1637263,162827,-62.77117156982422
1573758318.354026,163105,208.88552856445312
1573758355.0516663,167789,211.19009399414062
1573758397.2591662,173160,179.95742797851562
1573758399.9690013,173520,-49.361427307128906
1573758423.558244,176488,212.63768005371094
1573758440.8346689,178603,252.68846130371094
1573758441.4429007,178688,-131.1073760986328
1573758442.850494,178888,-164.93484497070312
1573758448.8809628,179684,147.2324676513672
1573758452.5728137,180162,189.56710815429688
1573758476.957108,183271,-176.068115234375
1573758491.220099,185108,195.08221435546875
1573758497.412301,185892,171.58090209960938
1573758505.1397345,186869,205.01206970214844
1573758522.4891753,189085,243.7828369140625
1573758530.8091712,190170,-46.22719955444336
1573758588.7453103,197548,-75.4500961303711
1573758597.4306166,198659,153.34848022460938
1573758608.0017223,199976,-63.906307220458984
1573758609.9264195,200228,139.27017211914062
1573758631.2569854,202881,189.45423889160156
1573758646.1194773,204821,205.45077514648438
1573758651.3991556,205517,-71.6335220336914
1573758660.6226268,206672,-126.96956634521484
1573758671.2039053,208035,241.23243713378906
1573758677.2391407,208826,243.19715881347656
1573758693.7536302,210907,209.92877197265625
1573758701.2859704,211868,-114.38809967041016
1573758703.7022057,212168,146.27713012695312
1573758705.7566323,212435,-118.7835922241211
1573758707.9478505,212730,-52.31754684448242
1573758722.0259387,214544,238.77622985839844
1573758740.8955743,216888,176.44078063964844
1573758745.7735617,217520,-270.1748352050781
1573758755.046268,218722,-139.42178344726562
1573758756.9433274,218983,-213.5897216796875
1573758760.9254777,219532,-73.39759063720703
1573758768.7529585,220555,209.5116424560547
1573758782.5581813,222227,-30.029829025268555
1573758786.2579398,222684,173.6779022216797
1573758835.2473383,228918,172.1339111328125
1573758840.573737,229630,-71.19905090332031
1573758910.411485,238564,204.23973083496094
1573758920.0581663,239826,212.28158569335938
1573758922.3489232,240137,197.83192443847656
1573758934.2636828,241665,211.7657470703125
1573758950.1486762,243709,173.68028259277344
1573758965.0113254,245589,111.85397338867188
1573758977.001099,247056,154.93069458007812
1573758993.4200196,249115,130.93222045898438
1573758999.3407414,249846,136.17820739746094
1573759015.1457138,251813,207.03872680664062
1573759021.4998658,252567,216.9416961669922
1573759054.8441033,256633,205.998046875
1573759058.709111,257109,112.64228057861328
1573759081.2566452,259846,253.7700653076172
1573759086.605686,260515,232.07261657714844
1573759106.4043007,262939,201.57952880859375
1573759113.2447174,263801,179.617431640625
1573759124.5823638,265106,230.19358825683594
1573759146.1333597,267722,203.1386260986328
1573759147.9914818,267953,210.6983184814453
1573759159.7986145,269420,212.66615295410156
1573759162.811974,269781,207.1287078857422
1573759171.7569518,270915,217.3722381591797
1573759194.1917877,273715,221.44873046875
1573759205.3444867,275106,187.25619506835938
1573759210.0563235,275710,212.6006317138672
1573759236.4225938,278809,253.48049926757812
1573759241.4797223,279459,239.9947967529297
1573759258.0459213,281516,262.4474792480469
1573759277.462596,283994,245.6868438720703
1573759288.7176697,285431,219.67733764648438
1573759312.447326,288443,205.05186462402344
1573759324.1197865,289919,253.99612426757812
1573759328.6712477,290501,251.89955139160156
1573759331.7530344,290893,256.16998291015625
1573759341.0362892,292043,174.58164978027344
1573759348.8194058,293017,205.61212158203125
1573759351.3695774,293347,-28.251523971557617
1573759360.853251,294559,178.5565948486328
1573759365.6192715,295148,-177.23435974121094
1573759386.65569,297677,222.13937377929688
1573759395.6754155,298827,222.16226196289062
1573759400.7867591,299494,243.11961364746094
1573759402.1406531,299666,223.24600219726562
1573759418.8160114,301806,213.18190002441406
1573759426.2830606,302769,235.1709747314453
1573759451.831657,305989,255.5076141357422
1573759491.332344,310977,214.7685089111328
1573759499.3552713,311961,257.61346435546875
1573759500.6206262,312125,216.36862182617188
1573759501.962507,312297,211.5172119140625
1573759531.64287,316042,215.44900512695312
1573759549.4064467,318325,208.07647705078125
1573759550.3656058,318451,-13.191919326782227
1573759559.6577966,319652,245.16943359375
1573759569.7647417,320959,250.48350524902344
1573759616.658598,326898,258.29718017578125
1573759619.0038347,327202,-27.34770393371582
1573759635.7476194,329303,-35.548789978027344
1573759655.0116496,331758,207.05477905273438
1573759659.2696927,332302,218.5276336669922
1573759663.7234905,332880,200.2213134765625
1573759699.3558774,337297,29.350168228149414
1573759707.702816,338371,210.9326629638672
1573759720.5359275,339966,234.23484802246094
1573759728.8345368,341032,228.01513671875
1573759744.4043858,343019,230.1595001220703
1573759752.4243836,344063,237.81813049316406
1573759757.0875618,344654,244.01522827148438
1573759775.7656624,347022,182.31150817871094
1573759779.9055898,347559,204.77651977539062
1573759784.0711854,348095,233.08619689941406
1573759785.3376782,348256,236.24734497070312
1573759812.6229713,351750,241.5911102294922
1573759860.1538808,357820,215.30787658691406
1573759865.0621786,358434,230.47567749023438
1573759869.3039846,358985,222.2765350341797
1573759870.7470798,359173,258.07623291015625
1573759910.7725966,364194,206.2375946044922
1573759929.446874,366594,233.63082885742188
1573759932.4113164,366980,232.95420837402344
1573759944.2143602,368343,209.79718017578125
1573759950.1781688,369115,209.83828735351562
1573759956.059972,369882,246.06710815429688
1573759994.3751004,374827,251.85719299316406
1573759995.3352122,374955,-22.198680877685547
1573760015.8759007,377582,237.4586639404297
1573760027.9827044,379139,232.0066375732422
1573760033.5271306,379856,217.84686279296875
1573760036.6117625,380249,215.05699157714844
1573760052.0301325,382233,203.62872314453125
1573760063.1708272,383667,271.6620788574219
1573760089.886772,387034,195.2662353515625
1573760095.3599527,387741,203.2754364013672
1573760131.3907492,392374,206.83583068847656
1573760133.9284275,392696,220.19375610351562
1573760162.5074556,396346,233.61312866210938
1573760163.8391294,396522,223.5973663330078
1573760177.1604927,398230,223.9767608642578
1573760188.8839066,399716,230.1990966796875
1573760194.9257724,400497,223.305419921875
1573760214.1189153,402881,239.02328491210938
1573760226.76752,404472,238.11839294433594
1573760228.0791721,404641,217.27359008789062
1573760246.6123853,407037,255.59788513183594
1573760261.7092633,408968,230.50961303710938
1573760269.3554718,409948,224.0562744140625
1573760278.6062505,411120,197.15126037597656
1573760283.3602853,411722,212.2877655029297
1573760292.8719432,412934,189.11752319335938
1573760302.2630017,414075,216.0256805419922
1573760322.4754314,416641,216.3613739013672
1573760337.1019585,418507,239.772216796875
1573760346.4724534,419726,202.78353881835938
1573760356.1874616,420989,257.2185974121094
1573760371.0294604,422893,214.80667114257812
1573760377.8800187,423759,254.74417114257812
1573760379.643585,423986,237.41685485839844
1573760380.9832842,424160,185.34832763671875
1573760383.4938269,424487,213.32659912109375
1573760387.9793816,425058,236.6380615234375
1573760397.2279122,426254,223.52699279785156
1573760411.694171,428088,233.88427734375
1573760429.7923162,430399,223.1334228515625
1573760437.2863421,431346,193.6730194091797
1573760440.3923156,431747,255.45724487304688
1573760444.329871,432252,209.5711669921875
1573760451.1358411,433126,243.7324676513672
1573760454.680437,433584,230.38076782226562
1573760456.0591433,433765,221.7196502685547
1573760457.3367782,433930,1.7849410772323608
1573760487.9605894,437828,254.81863403320312
1573760501.1909266,439545,240.38404846191406
1573760510.4860873,440727,205.8217315673828
1573760524.6232648,442511,218.3411407470703
1573760526.0628908,442701,246.25326538085938
1573760539.0993457,444387,188.97267150878906
